id,SCOREMARGIN,Unnamed: 0,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
234,18,249,Pullup Jump shot,12.981947691467564,202685.0,Jonas Valanciunas,58.50332,25.20809,Made Shot,20151117,240,21500164,Shot Chart Detail,1.0,GSW,46,31,11,3,201939,Stephen Curry,Regular,44,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500164:3:11:44,TOR
235,8,250,Driving Finger Roll Layup Shot,7.390985824069742,201942.0,DeMar DeRozan,81.29203,40.08833,Made Shot,20151117,284,21500164,Shot Chart Detail,1.0,GSW,74,37,5,3,201939,Stephen Curry,Regular,56,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500164:3:5:56,TOR
236,8,251,Jump Shot,8.475233273066884,202709.0,Cory Joseph,6.07438,2.87305,Missed Shot,20151117,291,21500164,Shot Chart Detail,1.0,GSW,8,11,5,3,201939,Stephen Curry,Regular,16,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500164:3:5:16,TOR
237,8,252,Floating Jump shot,7.924540422264249,202335.0,Patrick Patterson,28.49645,14.53353,Made Shot,20151117,304,21500164,Shot Chart Detail,1.0,GSW,34,19,4,3,201939,Stephen Curry,Regular,13,1,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500164:3:4:13,TOR
238,7,253,Pullup Jump shot,7.079919249970294,202335.0,Patrick Patterson,68.57117,2.52115,Made Shot,20151117,313,21500164,Shot Chart Detail,1.0,GSW,61,2,3,3,201939,Stephen Curry,Regular,15,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500164:3:3:15,TOR
239,7,254,Driving Floating Jump Shot,19.396335046033833,202709.0,Cory Joseph,65.28436,14.92949,Made Shot,20151117,350,21500164,Shot Chart Detail,1.0,GSW,46,18,0,3,201939,Stephen Curry,Regular,16,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500164:3:0:16,TOR
240,TIE,255,Floating Jump shot,9.147113912382421,202685.0,Jonas Valanciunas,78.07253,23.74829,Missed Shot,20151117,447,21500164,Shot Chart Detail,1.0,GSW,69,27,6,4,201939,Stephen Curry,Regular,24,1,11,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500164:4:6:24,TOR
241,3,256,Pullup Jump shot,5.4423747282321555,202709.0,Cory Joseph,65.96765,22.11599,Made Shot,20151117,463,21500164,Shot Chart Detail,1.0,GSW,60,23,5,4,201939,Stephen Curry,Regular,18,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500164:4:5:18,TOR
242,5,257,Turnaround Jump Shot,2.674963410927337,200768.0,Kyle Lowry,20.54869,20.76018,Made Shot,20151117,518,21500164,Shot Chart Detail,1.0,GSW,20,23,1,4,201939,Stephen Curry,Regular,28,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500164:4:1:28,TOR
243,1,258,Jump Shot,4.812220562952202,202709.0,Cory Joseph,96.75646,23.04416,Missed Shot,20151117,545,21500164,Shot Chart Detail,1.0,GSW,99,18,0,4,201939,Stephen Curry,Regular,25,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500164:4:0:25,TOR
244,-3,259,Jump Shot,5.598885868617077,201599.0,DeAndre Jordan,49.82669,6.64899,Made Shot,20151119,8,21500177,Shot Chart Detail,0.0,LAC,44,3,11,1,201939,Stephen Curry,Regular,8,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:1:11:08,GSW
245,-1,260,Jump Shot,7.259942213440823,2037.0,Jamal Crawford,64.99344,12.97548,Missed Shot,20151119,10,21500177,Shot Chart Detail,0.0,LAC,59,18,10,1,201939,Stephen Curry,Regular,39,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:1:10:39,GSW
246,21,261,Jump Shot,14.694269438689357,2746.0,Josh Smith,44.09081,28.95397,Missed Shot,20151119,136,21500177,Shot Chart Detail,0.0,LAC,56,37,10,2,201939,Stephen Curry,Regular,1,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:2:10:01,GSW
247,23,262,Jump Shot,8.568580316901972,2746.0,Josh Smith,86.40125,11.2448,Missed Shot,20151119,143,21500177,Shot Chart Detail,0.0,LAC,93,15,9,2,201939,Stephen Curry,Regular,3,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:2:9:03,GSW
248,21,263,Reverse Layup Shot,6.517742035375443,203085.0,Austin Rivers,83.24683,41.30719,Missed Shot,20151119,157,21500177,Shot Chart Detail,0.0,LAC,83,47,8,2,201939,Stephen Curry,Regular,1,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:2:8:01,GSW
249,18,264,Jump Shot,6.098462931362289,2746.0,Josh Smith,38.03701,39.20435,Made Shot,20151119,159,21500177,Shot Chart Detail,0.0,LAC,42,34,7,2,201939,Stephen Curry,Regular,54,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500177:2:7:54,GSW
250,23,265,Jump Shot,2.155041244199293,101108.0,Chris Paul,77.368,2.69271,Missed Shot,20151119,174,21500177,Shot Chart Detail,0.0,LAC,78,1,6,2,201939,Stephen Curry,Regular,45,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:2:6:45,GSW
251,15,266,Driving Layup Shot,5.539011548327006,203085.0,Austin Rivers,28.65186,46.36136,Made Shot,20151119,247,21500177,Shot Chart Detail,0.0,LAC,25,41,2,2,201939,Stephen Curry,Regular,33,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:2:2:33,GSW
252,14,267,Jump Shot,9.621836044316073,201933.0,Blake Griffin,21.10372,26.5193,Made Shot,20151119,281,21500177,Shot Chart Detail,0.0,LAC,29,30,0,2,201939,Stephen Curry,Regular,6,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:2:0:06,GSW
253,15,268,Jump Shot,18.88066383712712,201933.0,Blake Griffin,85.49215,13.54216,Missed Shot,20151119,306,21500177,Shot Chart Detail,0.0,LAC,83,32,10,3,201939,Stephen Curry,Regular,18,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:10:18,GSW
254,13,269,Jump Shot,15.197191776762576,201933.0,Blake Griffin,21.66749,10.7351,Made Shot,20151119,333,21500177,Shot Chart Detail,0.0,LAC,36,12,7,3,201939,Stephen Curry,Regular,19,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500177:3:7:19,GSW
255,11,270,Driving Layup Shot,10.736956931505315,201599.0,DeAndre Jordan,31.16743,29.72111,Made Shot,20151119,338,21500177,Shot Chart Detail,0.0,LAC,22,24,6,3,201939,Stephen Curry,Regular,50,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:6:50,GSW
256,11,271,Jump Shot,16.180963392656814,203085.0,Austin Rivers,27.47024,44.49387,Missed Shot,20151119,340,21500177,Shot Chart Detail,0.0,LAC,42,39,6,3,201939,Stephen Curry,Regular,28,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:6:28,GSW
257,9,272,Jump Shot,13.340375719783907,2037.0,Jamal Crawford,38.16812,3.94117,Made Shot,20151119,361,21500177,Shot Chart Detail,0.0,LAC,41,16,4,3,201939,Stephen Curry,Regular,26,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:4:26,GSW
258,8,273,Jump Shot,13.641903319185339,201933.0,Blake Griffin,61.43511,28.82934,Missed Shot,20151119,371,21500177,Shot Chart Detail,0.0,LAC,49,34,3,3,201939,Stephen Curry,Regular,32,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:3:32,GSW
259,9,274,Driving Bank shot,8.131506175180588,2746.0,Josh Smith,21.73754,24.34502,Made Shot,20151119,377,21500177,Shot Chart Detail,0.0,LAC,28,19,2,3,201939,Stephen Curry,Regular,47,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:2:47,GSW
260,7,275,Jump Shot,7.079854429605171,2746.0,Josh Smith,75.50614,11.92892,Missed Shot,20151119,401,21500177,Shot Chart Detail,0.0,LAC,70,17,1,3,201939,Stephen Curry,Regular,1,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:1:01,GSW
261,9,276,Jump Shot,2.436073372560851,202325.0,Wesley Johnson,57.41586,3.98057,Missed Shot,20151119,405,21500177,Shot Chart Detail,0.0,LAC,57,6,0,3,201939,Stephen Curry,Regular,29,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500177:3:0:29,GSW
262,6,277,Jump Shot,11.904854837384619,201933.0,Blake Griffin,46.4198,36.28188,Made Shot,20151119,485,21500177,Shot Chart Detail,0.0,LAC,54,44,6,4,201939,Stephen Curry,Regular,31,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:6:31,GSW
263,7,278,Jump Shot,27.39351523758862,201599.0,DeAndre Jordan,20.0892,19.82289,Made Shot,20151119,496,21500177,Shot Chart Detail,0.0,LAC,46,14,5,4,201939,Stephen Curry,Regular,33,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:5:33,GSW
264,2,279,Jump Shot,8.639557546431414,201933.0,Blake Griffin,34.80761,16.18813,Missed Shot,20151119,523,21500177,Shot Chart Detail,0.0,LAC,32,7,2,4,201939,Stephen Curry,Regular,3,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:2:03,GSW
265,-1,280,Jump Shot,1.663459885058851,201599.0,DeAndre Jordan,27.00292,32.57565,Made Shot,20151119,525,21500177,Shot Chart Detail,0.0,LAC,27,31,1,4,201939,Stephen Curry,Regular,47,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:1:47,GSW
266,1,281,Jump Bank Shot,18.767300671764183,2200.0,Pau Gasol,78.33929,0.28669,Made Shot,20151120,14,21500187,Shot Chart Detail,1.0,GSW,60,4,9,1,201939,Stephen Curry,Regular,50,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:9:50,CHI
267,-1,282,Jump Shot,13.85222028365489,2200.0,Pau Gasol,91.72449,18.78523,Missed Shot,20151120,24,21500187,Shot Chart Detail,1.0,GSW,96,31,8,1,201939,Stephen Curry,Regular,34,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:1:8:34,CHI
268,-1,283,Driving Hook Shot,28.306460134472832,202710.0,Jimmy Butler,75.89066,14.16,Made Shot,20151120,32,21500187,Shot Chart Detail,1.0,GSW,48,19,7,1,201939,Stephen Curry,Regular,30,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500187:1:7:30,CHI
269,-1,284,Jump Shot,13.815214499112924,203503.0,Tony Snell,61.05151,46.16133,Missed Shot,20151120,35,21500187,Shot Chart Detail,1.0,GSW,54,33,7,1,201939,Stephen Curry,Regular,1,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:7:01,CHI
270,-7,285,Jump Shot,5.469795693807954,202703.0,Nikola Mirotic,63.68734,46.23674,Missed Shot,20151120,48,21500187,Shot Chart Detail,1.0,GSW,67,49,5,1,201939,Stephen Curry,Regular,48,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:5:48,CHI
271,-5,286,Jump Shot,8.06539685591478,202710.0,Jimmy Butler,31.11472,18.39003,Made Shot,20151120,76,21500187,Shot Chart Detail,1.0,GSW,38,14,3,1,201939,Stephen Curry,Regular,12,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:3:12,CHI
272,-3,287,Jump Shot,3.4398818993680598,202734.0,E'Twaun Moore,65.48779,36.15378,Missed Shot,20151120,89,21500187,Shot Chart Detail,1.0,GSW,65,39,0,1,201939,Stephen Curry,Regular,36,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:0:36,CHI
273,-2,288,Jump Shot,16.460004918532075,202734.0,E'Twaun Moore,71.86776,46.35738,Missed Shot,20151120,191,21500187,Shot Chart Detail,1.0,GSW,58,37,2,2,201939,Stephen Curry,Regular,30,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:2:2:30,CHI
274,3,289,Driving Layup Shot,2.9929597971239112,2550.0,Kirk Hinrich,72.0612,17.85078,Made Shot,20151120,216,21500187,Shot Chart Detail,1.0,GSW,71,20,0,2,201939,Stephen Curry,Regular,19,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:2:0:19,CHI
275,1,290,Driving Layup Shot,15.843171566835979,202703.0,Nikola Mirotic,25.8998,17.62327,Made Shot,20151120,244,21500187,Shot Chart Detail,1.0,GSW,41,15,10,3,201939,Stephen Curry,Regular,24,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:3:10:24,CHI
276,2,291,Driving Floating Jump Shot,0.264706067931961,2200.0,Pau Gasol,2.47475,24.61839,Made Shot,20151120,256,21500187,Shot Chart Detail,1.0,GSW,2,24,9,3,201939,Stephen Curry,Regular,35,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:3:9:35,CHI
277,2,292,Pullup Jump shot,8.996172003163345,203503.0,Tony Snell,70.21754,45.65029,Missed Shot,20151120,261,21500187,Shot Chart Detail,1.0,GSW,67,36,9,3,201939,Stephen Curry,Regular,10,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:3:9:10,CHI
278,-1,293,Jump Shot,6.679983190884535,202710.0,Jimmy Butler,79.8515,44.38068,Missed Shot,20151120,345,21500187,Shot Chart Detail,1.0,GSW,78,37,3,3,201939,Stephen Curry,Regular,13,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:3:3:13,CHI
279,4,294,Jump Shot,18.653011495761213,202710.0,Jimmy Butler,43.1287,43.31487,Made Shot,20151120,380,21500187,Shot Chart Detail,1.0,GSW,55,29,0,3,201939,Stephen Curry,Regular,50,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500187:3:0:50,CHI
280,4,295,Jump Shot,12.760804714977818,202734.0,E'Twaun Moore,1.44339,31.67984,Missed Shot,20151120,385,21500187,Shot Chart Detail,1.0,GSW,7,43,0,3,201939,Stephen Curry,Regular,4,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500187:3:0:04,CHI
281,TIE,296,Step Back Jump shot,10.654695780021127,2550.0,Kirk Hinrich,42.52427,10.12065,Missed Shot,20151120,463,21500187,Shot Chart Detail,1.0,GSW,47,19,5,4,201939,Stephen Curry,Regular,33,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:5:33,CHI
282,3,297,Jump Shot,12.583188226777025,203503.0,Tony Snell,58.27722,29.40617,Made Shot,20151120,465,21500187,Shot Chart Detail,1.0,GSW,51,18,5,4,201939,Stephen Curry,Regular,26,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:5:26,CHI
283,3,298,Jump Shot,1.962317052313413,202703.0,Nikola Mirotic,11.4277,7.71677,Missed Shot,20151120,476,21500187,Shot Chart Detail,1.0,GSW,10,5,4,4,201939,Stephen Curry,Regular,28,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:4:28,CHI
284,3,299,Driving Finger Roll Layup Shot,3.3362894986196876,203503.0,Tony Snell,7.07587,33.23723,Missed Shot,20151120,478,21500187,Shot Chart Detail,1.0,GSW,10,34,4,4,201939,Stephen Curry,Regular,23,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:4:4:23,CHI
285,5,300,Driving Layup Shot,4.127714044552989,202710.0,Jimmy Butler,10.92279,29.82049,Made Shot,20151120,486,21500187,Shot Chart Detail,1.0,GSW,12,25,3,4,201939,Stephen Curry,Regular,48,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:4:3:48,CHI
286,-1,301,Driving Finger Roll Layup Shot,16.372070102809232,203914.0,Gary Harris,42.62491,5.52568,Made Shot,20151122,10,21500200,Shot Chart Detail,0.0,DEN,54,16,10,1,201939,Stephen Curry,Regular,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:1:10:27,GSW
287,-4,302,Fadeaway Jump Shot,11.853930214760002,203914.0,Gary Harris,87.24866,48.87002,Missed Shot,20151122,20,21500200,Shot Chart Detail,0.0,DEN,75,51,8,1,201939,Stephen Curry,Regular,50,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:8:50,GSW
288,-2,303,Jump Shot,15.810891381338998,203914.0,Gary Harris,87.84504,47.20013,Missed Shot,20151122,23,21500200,Shot Chart Detail,0.0,DEN,72,44,8,1,201939,Stephen Curry,Regular,25,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:8:25,GSW
289,-5,304,Fadeaway Jump Shot,0.31079760359437525,1626144.0,Emmanuel Mudiay,79.06736,42.83723,Made Shot,20151122,74,21500200,Shot Chart Detail,0.0,DEN,79,42,4,1,201939,Stephen Curry,Regular,17,1,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:4:17,GSW
290,-7,305,Running Layup Shot,11.833400420897627,203914.0,Gary Harris,86.56177,32.49635,Made Shot,20151122,80,21500200,Shot Chart Detail,0.0,DEN,97,37,3,1,201939,Stephen Curry,Regular,58,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:1:3:58,GSW
291,-5,306,Jump Shot,13.031128475001696,201589.0,Darrell Arthur,37.65366,38.91191,Missed Shot,20151122,86,21500200,Shot Chart Detail,0.0,DEN,26,31,3,1,201939,Stephen Curry,Regular,35,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:3:35,GSW
292,-6,307,Jump Shot,6.817012560799636,203115.0,Will Barton,87.61464,22.12752,Missed Shot,20151122,107,21500200,Shot Chart Detail,0.0,DEN,88,15,2,1,201939,Stephen Curry,Regular,0,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:1:2:00,GSW
293,-6,308,Pullup Jump shot,10.033205047446206,201589.0,Darrell Arthur,67.91475,28.96829,Made Shot,20151122,207,21500200,Shot Chart Detail,0.0,DEN,60,21,4,2,201939,Stephen Curry,Regular,27,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:2:4:27,GSW
294,-1,309,Jump Shot,5.363428037757195,201568.0,Danilo Gallinari,55.139,43.73253,Missed Shot,20151122,229,21500200,Shot Chart Detail,0.0,DEN,58,48,2,2,201939,Stephen Curry,Regular,26,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:2:2:26,GSW
295,-2,310,Driving Finger Roll Layup Shot,3.126819346572492,201568.0,Danilo Gallinari,86.28281,28.37686,Missed Shot,20151122,240,21500200,Shot Chart Detail,0.0,DEN,89,29,1,2,201939,Stephen Curry,Regular,43,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:2:1:43,GSW
296,-8,311,Fadeaway Jump Shot,9.603196571610933,203999.0,Nikola Jokic,24.1762,33.53827,Made Shot,20151122,276,21500200,Shot Chart Detail,0.0,DEN,31,40,11,3,201939,Stephen Curry,Regular,30,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:3:11:30,GSW
297,-10,312,Step Back Jump shot,19.855473140779093,203914.0,Gary Harris,74.04035,3.76851,Made Shot,20151122,279,21500200,Shot Chart Detail,0.0,DEN,63,20,10,3,201939,Stephen Curry,Regular,47,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:3:10:47,GSW
298,-10,313,Jump Shot,9.177322833343068,203914.0,Gary Harris,41.85555,6.9851,Missed Shot,20151122,282,21500200,Shot Chart Detail,0.0,DEN,47,14,10,3,201939,Stephen Curry,Regular,27,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:10:27,GSW
299,-9,314,Jump Shot,4.648222102202094,203914.0,Gary Harris,78.43033,41.64538,Made Shot,20151122,293,21500200,Shot Chart Detail,0.0,DEN,76,37,9,3,201939,Stephen Curry,Regular,15,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:9:15,GSW
300,-10,315,Layup Shot,17.554471903694512,1626144.0,Emmanuel Mudiay,24.45433,2.36061,Missed Shot,20151122,327,21500200,Shot Chart Detail,0.0,DEN,33,17,5,3,201939,Stephen Curry,Regular,26,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:3:5:26,GSW
301,-13,316,Jump Shot,14.875635411840396,203914.0,Gary Harris,62.52198,1.88557,Made Shot,20151122,383,21500200,Shot Chart Detail,0.0,DEN,69,14,2,3,201939,Stephen Curry,Regular,30,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:2:30,GSW
302,3,317,Step Back Jump shot,1.8098524658380304,203944.0,Julius Randle,25.21287,-0.75467,Missed Shot,20151124,13,21500214,Shot Chart Detail,1.0,GSW,23,0,10,1,201939,Stephen Curry,Regular,20,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:10:20,LAL
303,3,318,Pullup Jump shot,3.518320448452644,203944.0,Julius Randle,23.62058,48.91725,Made Shot,20151124,33,21500214,Shot Chart Detail,1.0,GSW,22,45,8,1,201939,Stephen Curry,Regular,28,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:8:28,LAL
304,6,319,Jump Shot,18.81077305923656,201579.0,Roy Hibbert,15.28884,21.28706,Missed Shot,20151124,57,21500214,Shot Chart Detail,1.0,GSW,34,21,5,1,201939,Stephen Curry,Regular,35,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:5:35,LAL
